open,high,low,close,volume,adj_high,adj_low,adj_close,adj_open,adj_volume,split_factor,dividend,symbol,exchange,date
144.76,146.93,144.332,146.09,65814023.0,146.93,144.332,146.09,144.76,65814022.0,1.0,0.0,AMZN,XNAS,"November 30, 2023 12:00 AM"
135.05,135.55,131.28,132.53,38988262.0,135.55,131.28,132.53,135.05,38988263.0,1.0,0.0,GOOGL,XNAS,"November 30, 2023 12:00 AM"
190.9,192.09,188.97,189.37,43014200.0,191.8461922894,188.7301523084,189.1287,190.6577026813,43014224.0,1.0,0.0,AAPL,XNAS,"November 29, 2023 12:00 AM"
147.85,148.54,145.97,146.32,40610910.0,148.54,145.97,146.32,147.85,40610907.0,1.0,0.0,AMZN,XNAS,"November 29, 2023 12:00 AM"
137.57,138.288,134.84,134.99,23967221.0,138.288,134.84,134.99,137.57,23967222.0,1.0,0.0,GOOGL,XNAS,"November 29, 2023 12:00 AM"
383.76,384.3,377.44,378.85,28963400.0,383.5974234594,376.7499648986,378.1507,383.0584106864,28963399.0,1.0,0.0,MSFT,XNAS,"November 29, 2023 12:00 AM"
479.0,480.9885,474.49,477.19,2855540.0,480.9885,474.49,477.19,479.0,2855540.0,1.0,0.0,NFLX,XNAS,"November 29, 2023 12:00 AM"
378.35,383.0,378.16,382.7,20453100.0,382.299800117,377.4686485959,381.9936,377.6583012383,20453112.0,1.0,0.0,MSFT,XNAS,"November 28, 2023 12:00 AM"
478.11,480.5,475.95,479.0,2890164.0,480.5,475.95,479.0,478.11,2890164.0,1.0,0.0,NFLX,XNAS,"November 28, 2023 12:00 AM"
189.78,191.08,189.4,190.4,38415400.0,190.8374742186,189.1596065366,190.1573,189.5391242266,38415419.0,1.0,0.0,AAPL,XNAS,"November 28, 2023 12:00 AM"
146.98,147.5999,145.53,147.03,42711680.0,147.5999,145.53,147.03,146.98,42711682.0,1.0,0.0,AMZN,XNAS,"November 28, 2023 12:00 AM"
136.08,137.25,135.4222,137.2,18730029.0,137.25,135.4222,137.2,136.08,18730032.0,1.0,0.0,GOOGL,XNAS,"November 28, 2023 12:00 AM"
189.92,190.67,188.9,189.79,40552600.0,190.4279946057,188.660241155,189.5481,189.6789465334,40552609.0,1.0,0.0,AAPL,XNAS,"November 27, 2023 12:00 AM"
147.53,149.26,146.88,147.73,53762434.0,149.26,146.88,147.73,147.53,53762428.0,1.0,0.0,AMZN,XNAS,"November 27, 2023 12:00 AM"
136.03,138.42,136.0,136.41,23436529.0,138.42,136.0,136.41,136.03,23436526.0,1.0,0.0,GOOGL,XNAS,"November 27, 2023 12:00 AM"
376.78,380.64,376.2,378.61,22179200.0,379.9441146646,375.5122318643,377.9111,376.0911715094,22179228.0,1.0,0.0,MSFT,XNAS,"November 27, 2023 12:00 AM"
479.03,482.0,475.35,479.17,3625924.0,482.0,475.35,479.17,479.03,3625924.0,1.0,0.0,NFLX,XNAS,"November 27, 2023 12:00 AM"
377.33,377.97,375.14,377.43,10176600.0,377.2789959536,374.4491788953,376.7333,376.6401660004,10176649.0,1.0,0.0,MSFT,XNAS,"November 24, 2023 12:00 AM"
477.11,480.4,475.2,479.56,1404732.0,480.4,475.2,479.56,477.11,1404732.0,1.0,0.0,NFLX,XNAS,"November 24, 2023 12:00 AM"
190.87,190.9,189.25,189.97,24048300.0,190.6577026813,189.0097969221,189.7279,190.6277407584,24048344.0,1.0,0.0,AAPL,XNAS,"November 24, 2023 12:00 AM"
146.7,147.2,145.32,146.74,22378381.0,147.2,145.32,146.74,146.7,22378379.0,1.0,0.0,AMZN,XNAS,"November 24, 2023 12:00 AM"
138.03,138.13,135.99,136.69,12514320.0,138.13,135.99,136.69,138.03,12514322.0,1.0,0.0,GOOGL,XNAS,"November 24, 2023 12:00 AM"
191.49,192.93,190.83,191.31,39617700.0,192.6851261304,190.582797874,191.0662,191.2469538315,39630011.0,1.0,0.0,AAPL,XNAS,"November 22, 2023 12:00 AM"
144.57,147.74,144.57,146.71,45700000.0,147.74,144.57,146.71,144.57,45700002.0,1.0,0.0,AMZN,XNAS,"November 22, 2023 12:00 AM"
137.47,139.42,137.47,138.49,17820461.0,139.42,137.47,138.49,137.47,17820456.0,1.0,0.0,GOOGL,XNAS,"November 22, 2023 12:00 AM"
378.0,379.79,374.97,377.85,23345300.0,379.0955688158,374.279489689,377.1526,377.3089411076,23361184.0,1.0,0.0,MSFT,XNAS,"November 22, 2023 12:00 AM"
476.8,482.7,476.56,478.0,2843891.0,482.7,476.56,478.0,476.8,2843891.0,1.0,0.0,NFLX,XNAS,"November 22, 2023 12:00 AM"
375.67,376.22,371.12,373.07,28423100.0,375.533692558,370.4415191108,372.3814,374.9832008093,28423145.0,1.0,0.0,MSFT,XNAS,"November 21, 2023 12:00 AM"
472.63,477.02,471.21,474.95,2997723.0,477.02,471.21,474.95,472.63,2997723.0,1.0,0.0,NFLX,XNAS,"November 21, 2023 12:00 AM"
191.41,191.52,189.74,190.64,38134500.0,191.2769157544,189.499174996,190.397,191.1670553705,38134485.0,1.0,0.0,AAPL,XNAS,"November 21, 2023 12:00 AM"
143.91,144.05,141.5,143.9,71225992.0,144.05,141.5,143.9,143.91,71225992.0,1.0,0.0,AMZN,XNAS,"November 21, 2023 12:00 AM"
136.29,137.18,135.96,136.97,22635270.0,137.18,135.96,136.97,136.29,22635272.0,1.0,0.0,GOOGL,XNAS,"November 21, 2023 12:00 AM"
189.89,191.91,189.88,191.45,46505100.0,191.6614270982,189.6389973029,191.206,189.6489846105,46538614.0,1.0,0.0,AAPL,XNAS,"November 20, 2023 12:00 AM"
145.13,146.63,144.725,146.13,41978770.0,146.63,144.725,146.13,145.13,41978766.0,1.0,0.0,AMZN,XNAS,"November 20, 2023 12:00 AM"
133.69,136.66,133.62,136.25,27850760.0,136.66,133.62,136.25,133.69,27850762.0,1.0,0.0,GOOGL,XNAS,"November 20, 2023 12:00 AM"
371.22,378.87,371.0,377.44,52465100.0,378.1773505753,370.3217384945,376.7433,370.541336291,52528964.0,1.0,0.0,MSFT,XNAS,"November 20, 2023 12:00 AM"
465.4,476.7558,465.4,474.47,3621095.0,476.7558,465.4,474.47,465.4,3621095.0,1.0,0.0,NFLX,XNAS,"November 20, 2023 12:00 AM"
373.61,374.37,367.0,369.85,40157000.0,373.6855774668,366.3290512871,369.1673,372.9269668974,40325371.0,1.0,0.0,MSFT,XNAS,"November 17, 2023 12:00 AM"
466.95,467.65,462.76,465.91,2800214.0,467.65,462.76,465.91,466.95,2800214.0,1.0,0.0,NFLX,XNAS,"November 17, 2023 12:00 AM"
190.25,190.38,188.57,189.69,50922700.0,190.1383626844,188.3306600032,189.4483,190.0085276852,50941404.0,1.0,0.0,AAPL,XNAS,"November 17, 2023 12:00 AM"
142.66,145.23,142.545,145.18,49678441.0,145.23,142.545,145.18,142.66,49678437.0,1.0,0.0,AMZN,XNAS,"November 17, 2023 12:00 AM"
136.0,136.06,133.65,135.31,37287688.0,136.06,133.65,135.31,136.0,37287691.0,1.0,0.0,GOOGL,XNAS,"November 17, 2023 12:00 AM"
189.57,190.96,188.65,189.71,54412900.0,190.7176265271,188.4105584642,189.4682,189.3293907663,54412915.0,1.0,0.0,AAPL,XNAS,"November 16, 2023 12:00 AM"
140.91,143.32,139.52,142.83,49653512.0,143.32,139.52,142.83,140.91,49653512.0,1.0,0.0,AMZN,XNAS,"November 16, 2023 12:00 AM"
135.19,137.2199,134.32,136.93,28013180.0,137.2199,134.32,136.93,135.19,28013179.0,1.0,0.0,GOOGL,XNAS,"November 16, 2023 12:00 AM"
